created_at|latitude|longitude
2016-11-07 06:54:47|1.378575|103.871923
2016-11-07 06:54:58|1.378522|103.870914
2016-11-07 06:55:09|1.378415|103.869305
2016-11-07 06:55:20|1.378303|103.867712
2016-11-07 06:55:31|1.378278|103.866072
2016-11-07 06:55:41|1.378043|103.864531
2016-11-07 06:55:52|1.377697|103.862950
2016-11-07 06:56:03|1.377324|103.861406
2016-11-07 06:56:13|1.376896|103.860023
2016-11-07 06:56:13|1.376896|103.860023
2016-11-07 06:56:24|1.376178|103.859075
2016-11-07 06:56:35|1.374889|103.859236
2016-11-07 06:56:46|1.373241|103.859906
2016-11-07 06:56:56|1.371707|103.860582
2016-11-07 06:57:06|1.370444|103.861122
2016-11-07 06:57:17|1.369977|103.861256
2016-11-07 06:57:27|1.369958|103.861261
2016-11-07 06:57:37|1.369958|103.861261
2016-11-07 06:57:48|1.369890|103.861271
2016-11-07 06:57:58|1.369406|103.861168
2016-11-07 06:58:09|1.369266|103.860699
2016-11-07 06:58:20|1.369160|103.860142
2016-11-07 06:58:31|1.369034|103.858810
2016-11-07 06:58:42|1.369045|103.857531
2016-11-07 06:58:52|1.369212|103.856865
2016-11-07 06:59:03|1.370196|103.856832
2016-11-07 06:59:13|1.371293|103.856679
2016-11-07 06:59:13|1.371293|103.856679
2016-11-07 06:59:24|1.372330|103.856262
2016-11-07 06:59:35|1.373213|103.855679
2016-11-07 06:59:46|1.373714|103.855351
2016-11-07 06:59:57|1.374202|103.854960
2016-11-07 07:00:07|1.374278|103.854889
2016-11-07 07:00:07|1.374278|103.854889
2016-11-07 07:00:19|1.374278|103.854889
2016-11-07 07:00:29|1.374603|103.854786
2016-11-07 07:00:40|1.375292|103.854668
2016-11-07 07:00:50|1.375433|103.854663
2016-11-07 07:01:01|1.375433|103.854663
2016-11-07 07:01:11|1.375613|103.854677
2016-11-07 07:01:22|1.375830|103.854775
2016-11-07 07:01:33|1.375877|103.855262
2016-11-07 07:01:33|1.375877|103.855262
2016-11-07 07:01:44|1.376081|103.856654
2016-11-07 07:01:54|1.376371|103.857705
2016-11-07 07:02:05|1.376467|103.857927
2016-11-07 07:02:16|1.376467|103.857927
2016-11-07 07:02:27|1.376600|103.858348
2016-11-07 07:02:37|1.376722|103.858763
2016-11-07 07:02:48|1.376722|103.858763
2016-11-07 07:02:58|1.376722|103.858849
2016-11-07 07:03:10|1.375920|103.859121
2016-11-07 07:03:20|1.374493|103.859407
2016-11-07 07:03:30|1.373162|103.859901
2016-11-07 07:03:41|1.371621|103.860491
2016-11-07 07:03:51|1.370245|103.860929
2016-11-07 07:04:02|1.368661|103.861055
2016-11-07 07:04:13|1.367039|103.860715
2016-11-07 07:04:23|1.365739|103.860259
2016-11-07 07:04:23|1.365739|103.860259
2016-11-07 07:04:34|1.364299|103.859742
2016-11-07 07:04:45|1.362596|103.859088
2016-11-07 07:04:55|1.361033|103.858535
2016-11-07 07:05:06|1.359484|103.858007
2016-11-07 07:05:17|1.358019|103.857491
2016-11-07 07:05:27|1.356449|103.857055
2016-11-07 07:05:38|1.354644|103.856951
2016-11-07 07:05:49|1.352785|103.857234
2016-11-07 07:05:59|1.351068|103.857755
2016-11-07 07:06:09|1.349522|103.858303
2016-11-07 07:06:20|1.347971|103.858854
2016-11-07 07:06:30|1.346468|103.859399
2016-11-07 07:06:40|1.344953|103.859959
2016-11-07 07:06:50|1.343588|103.860444
2016-11-07 07:07:01|1.341875|103.861078
2016-11-07 07:07:12|1.339992|103.861754
2016-11-07 07:07:22|1.338221|103.862148
2016-11-07 07:07:33|1.336124|103.862260
2016-11-07 07:07:43|1.334201|103.862327
2016-11-07 07:07:53|1.332348|103.862411
2016-11-07 07:07:53|1.332348|103.862411
2016-11-07 07:08:04|1.330482|103.862478
2016-11-07 07:08:15|1.328595|103.862305
2016-11-07 07:08:25|1.326912|103.861543
2016-11-07 07:08:35|1.325705|103.860481
2016-11-07 07:08:46|1.324496|103.859165
2016-11-07 07:08:56|1.323410|103.857998
2016-11-07 07:09:07|1.322141|103.856896
2016-11-07 07:09:18|1.320919|103.855701
2016-11-07 07:09:28|1.319991|103.854557
2016-11-07 07:09:38|1.319219|103.853288
2016-11-07 07:09:49|1.318477|103.851652
2016-11-07 07:10:00|1.317707|103.850009
2016-11-07 07:10:11|1.317015|103.848468
2016-11-07 07:10:22|1.316124|103.847122
2016-11-07 07:10:32|1.315042|103.846111
2016-11-07 07:10:42|1.313832|103.845471
2016-11-07 07:10:52|1.312546|103.845121
2016-11-07 07:11:03|1.311547|103.844925
2016-11-07 07:11:13|1.311429|103.844891
2016-11-07 07:11:23|1.311429|103.844891
2016-11-07 07:11:33|1.311429|103.844891
2016-11-07 07:11:33|1.311429|103.844891
2016-11-07 07:11:44|1.311429|103.844891
2016-11-07 07:11:54|1.311429|103.844891
2016-11-07 07:12:05|1.310884|103.844729
2016-11-07 07:12:15|1.310579|103.844298
2016-11-07 07:12:26|1.310644|103.843796
2016-11-07 07:12:36|1.310783|103.843451
2016-11-07 07:12:46|1.310860|103.843259
2016-11-07 07:12:57|1.310902|103.843162
2016-11-07 07:13:08|1.311004|103.842945
2016-11-07 07:13:19|1.311033|103.842899
2016-11-07 07:13:30|1.311033|103.842899
2016-11-07 07:13:41|1.311077|103.842783
2016-11-07 07:13:52|1.311140|103.842667
2016-11-07 07:14:02|1.311153|103.842650
2016-11-07 07:14:13|1.311191|103.842581
2016-11-07 07:14:13|1.311191|103.842581
2016-11-07 07:14:24|1.311245|103.842483
2016-11-07 07:14:35|1.311280|103.842420
2016-11-07 07:14:45|1.311280|103.842420
2016-11-07 07:14:56|1.311365|103.842243
2016-11-07 07:15:07|1.311405|103.842148
2016-11-07 07:15:17|1.311504|103.841909
2016-11-07 07:15:28|1.311783|103.841101
2016-11-07 07:15:39|1.312026|103.840514
2016-11-07 07:15:49|1.312050|103.840457
2016-11-07 07:16:00|1.312050|103.840457
2016-11-07 07:16:11|1.312132|103.840256
2016-11-07 07:16:21|1.312144|103.840235
2016-11-07 07:16:21|1.312144|103.840235
2016-11-07 07:16:32|1.312144|103.840235
2016-11-07 07:16:42|1.312144|103.840235
2016-11-07 07:16:52|1.312200|103.840122
2016-11-07 07:17:03|1.312346|103.839781
2016-11-07 07:17:13|1.312383|103.839704
2016-11-07 07:17:13|1.312383|103.839704
2016-11-07 07:17:24|1.312383|103.839704
2016-11-07 07:17:34|1.312383|103.839704
2016-11-07 07:17:45|1.312423|103.839634
2016-11-07 07:17:55|1.312496|103.839508
2016-11-07 07:18:06|1.312498|103.839501
2016-11-07 07:18:17|1.312573|103.839348
2016-11-07 07:18:27|1.312574|103.839343
2016-11-07 07:18:37|1.312574|103.839343
2016-11-07 07:18:47|1.312589|103.839302
2016-11-07 07:18:58|1.312599|103.839255
2016-11-07 07:19:08|1.312599|103.839255
2016-11-07 07:19:18|1.312599|103.839255
2016-11-07 07:19:28|1.312599|103.839255
2016-11-07 07:19:39|1.312599|103.839255
2016-11-07 07:19:49|1.312599|103.839255
2016-11-07 07:19:59|1.312601|103.839249
2016-11-07 07:20:10|1.312601|103.839249
2016-11-07 07:20:20|1.312596|103.839178
2016-11-07 07:20:31|1.312589|103.839075
2016-11-07 07:20:41|1.312608|103.838915
2016-11-07 07:20:52|1.313014|103.838706
2016-11-07 07:20:52|1.313014|103.838706
2016-11-07 07:21:03|1.313590|103.839532
2016-11-07 07:21:14|1.314525|103.840643
2016-11-07 07:21:25|1.315716|103.841118
2016-11-07 07:21:35|1.317246|103.841459
2016-11-07 07:21:46|1.318522|103.842149
2016-11-07 07:21:56|1.319218|103.843033
2016-11-07 07:22:07|1.319385|103.843146
2016-11-07 07:22:18|1.320337|103.842672
2016-11-07 07:22:29|1.321185|103.841949
2016-11-07 07:22:39|1.322379|103.841618
2016-11-07 07:22:50|1.323626|103.841736
2016-11-07 07:23:01|1.324738|103.841882
2016-11-07 07:23:12|1.325247|103.841945
2016-11-07 07:23:22|1.325649|103.841902
2016-11-07 07:23:33|1.326341|103.841773
2016-11-07 07:23:33|1.326341|103.841773
2016-11-07 07:23:44|1.326744|103.841620
2016-11-07 07:23:55|1.327589|103.841202
2016-11-07 07:24:07|1.328953|103.840493
2016-11-07 07:24:17|1.330089|103.839541
2016-11-07 07:24:28|1.330989|103.838896
2016-11-07 07:24:38|1.332064|103.838495
2016-11-07 07:24:48|1.333371|103.838006
2016-11-07 07:24:58|1.334312|103.837286
2016-11-07 07:25:08|1.335310|103.836970
2016-11-07 07:25:19|1.336523|103.837145
2016-11-07 07:25:30|1.337473|103.837238
2016-11-07 07:25:40|1.338458|103.837261
2016-11-07 07:25:50|1.339491|103.837726
2016-11-07 07:26:01|1.340409|103.838812
2016-11-07 07:26:11|1.341475|103.839323
2016-11-07 07:26:21|1.342793|103.839112
2016-11-07 07:26:32|1.344313|103.838882
2016-11-07 07:26:42|1.345695|103.839043
2016-11-07 07:26:53|1.347171|103.839242
2016-11-07 07:27:03|1.347889|103.839302
2016-11-07 07:27:03|1.347889|103.839302
2016-11-07 07:27:14|1.347927|103.839306
2016-11-07 07:27:25|1.347927|103.839306
2016-11-07 07:27:35|1.347927|103.839306
2016-11-07 07:27:45|1.347927|103.839306
2016-11-07 07:27:55|1.347927|103.839306
2016-11-07 07:28:06|1.347927|103.839306
2016-11-07 07:28:17|1.347927|103.839306
2016-11-07 07:28:27|1.347927|103.839306
2016-11-07 07:28:37|1.347927|103.839306
2016-11-07 07:28:47|1.347927|103.839306
2016-11-07 07:28:57|1.348314|103.839544
2016-11-07 07:29:08|1.348035|103.840370
2016-11-07 07:29:19|1.347948|103.840518
2016-11-07 07:29:30|1.347948|103.840518
2016-11-07 07:29:41|1.347948|103.840518
2016-11-07 07:29:51|1.347730|103.840739
2016-11-07 07:30:01|1.347120|103.841366
2016-11-07 07:30:11|1.346942|103.842151
2016-11-07 07:30:22|1.347427|103.843166
2016-11-07 07:30:32|1.348081|103.844280
2016-11-07 07:30:42|1.348627|103.845616
2016-11-07 07:30:53|1.348754|103.846670
2016-11-07 07:31:03|1.348705|103.846869
2016-11-07 07:31:03|1.348705|103.846869
2016-11-07 07:31:14|1.348699|103.846891
2016-11-07 07:31:24|1.348573|103.847474
2016-11-07 07:31:34|1.348418|103.848127
2016-11-07 07:31:44|1.348503|103.848266
2016-11-07 07:31:55|1.348903|103.848107
2016-11-07 07:32:05|1.349011|103.848206
2016-11-07 07:32:16|1.349011|103.848206
2016-11-07 07:32:28|1.349011|103.848206
2016-11-07 07:32:38|1.349011|103.848206
2016-11-07 07:32:48|1.349011|103.848206
2016-11-07 07:32:59|1.349209|103.848242
2016-11-07 07:33:09|1.349272|103.848270
2016-11-07 07:33:20|1.349272|103.848270
2016-11-07 07:33:31|1.349333|103.848418
2016-11-07 07:33:42|1.349266|103.848511
2016-11-07 07:33:53|1.349241|103.848648
2016-11-07 07:34:03|1.349244|103.848782
2016-11-07 07:34:13|1.349377|103.848933
2016-11-07 07:34:13|1.349377|103.848933
2016-11-07 07:34:24|1.349437|103.848933
2016-11-07 07:34:34|1.349437|103.848933
2016-11-07 07:34:34|1.349437|103.848933
2016-11-07 07:34:57|1.350069|103.849001
2016-11-07 07:35:07|1.350147|103.849234
2016-11-07 07:35:17|1.350024|103.849207
2016-11-07 07:35:27|1.350024|103.849207
2016-11-07 07:35:38|1.350024|103.849207
2016-11-07 07:35:49|1.350024|103.849207
2016-11-07 07:35:59|1.350024|103.849207
2016-11-07 07:36:09|1.350024|103.849207
2016-11-07 07:36:19|1.350024|103.849207
2016-11-07 07:36:29|1.350024|103.849207
2016-11-07 07:36:41|1.350005|103.849222
2016-11-07 07:36:50|1.349974|103.849266
2016-11-07 07:37:01|1.349972|103.849311
2016-11-07 07:37:11|1.349974|103.849306
2016-11-07 07:37:22|1.349933|103.849215
2016-11-07 07:37:22|1.349933|103.849215
2016-11-07 07:37:22|1.349933|103.849215
2016-11-07 07:37:46|1.349465|103.848935
2016-11-07 07:37:59|1.349809|103.848829
2016-11-07 07:38:09|1.349520|103.848895
2016-11-07 07:38:19|1.349252|103.848882
2016-11-07 07:38:30|1.349277|103.848823
2016-11-07 07:38:40|1.349306|103.848758
2016-11-07 07:38:51|1.349364|103.848649
2016-11-07 07:39:02|1.349374|103.848624
2016-11-07 07:39:13|1.349428|103.848531
2016-11-07 07:39:23|1.349436|103.848516
2016-11-07 07:39:23|1.349436|103.848516
2016-11-07 07:39:33|1.349486|103.848462
2016-11-07 07:39:44|1.349544|103.848448
2016-11-07 07:39:44|1.349544|103.848448
2016-11-07 07:40:08|1.349737|103.848389
2016-11-07 07:40:20|1.349768|103.848408
2016-11-07 07:40:30|1.349641|103.848446
2016-11-07 07:40:41|1.349403|103.848384
2016-11-07 07:40:52|1.349126|103.848260
2016-11-07 07:41:02|1.349002|103.848238
2016-11-07 07:41:13|1.348991|103.848240
2016-11-07 07:41:13|1.348991|103.848240
2016-11-07 07:41:24|1.348991|103.848240
2016-11-07 07:41:35|1.348991|103.848240
2016-11-07 07:41:45|1.348991|103.848240
2016-11-07 07:41:55|1.348955|103.848184
2016-11-07 07:42:06|1.348707|103.848267
2016-11-07 07:42:17|1.348658|103.848329
2016-11-07 07:42:28|1.348391|103.848252
2016-11-07 07:42:39|1.348376|103.848245
2016-11-07 07:42:50|1.348315|103.847969
2016-11-07 07:43:00|1.348388|103.847701
2016-11-07 07:43:11|1.348388|103.847701
2016-11-07 07:43:21|1.348400|103.847647
2016-11-07 07:43:31|1.348440|103.847478
2016-11-07 07:43:41|1.348474|103.847391
2016-11-07 07:43:52|1.348755|103.847252
2016-11-07 07:44:02|1.349927|103.847468
2016-11-07 07:44:12|1.351249|103.847751
2016-11-07 07:44:23|1.352631|103.848081
2016-11-07 07:44:23|1.352631|103.848081
2016-11-07 07:44:33|1.353512|103.848235
2016-11-07 07:44:53|1.353936|103.847621
2016-11-07 07:44:53|1.353936|103.847621
2016-11-07 07:45:04|1.354781|103.846753
2016-11-07 07:45:14|1.355188|103.846512
2016-11-07 07:45:25|1.355188|103.846512
2016-11-07 07:45:36|1.355424|103.846430
2016-11-07 07:45:46|1.356327|103.846265
2016-11-07 07:45:56|1.357047|103.845537
2016-11-07 07:46:07|1.357577|103.845025
2016-11-07 07:46:18|1.358456|103.845034
2016-11-07 07:46:29|1.359213|103.844732
2016-11-07 07:46:40|1.359817|103.843974
2016-11-07 07:46:51|1.359978|103.843758
2016-11-07 07:47:02|1.360053|103.843668
2016-11-07 07:47:12|1.360192|103.843481
2016-11-07 07:47:12|1.360192|103.843481
2016-11-07 07:47:33|1.360461|103.842289
2016-11-07 07:47:33|1.360461|103.842289
2016-11-07 07:47:43|1.360157|103.841833
2016-11-07 07:47:54|1.358835|103.841565
2016-11-07 07:48:04|1.357273|103.841683
2016-11-07 07:48:14|1.355878|103.841660
2016-11-07 07:48:25|1.354534|103.841189
2016-11-07 07:48:36|1.353351|103.840682
2016-11-07 07:48:46|1.352500|103.840291
2016-11-07 07:48:56|1.351295|103.839881
2016-11-07 07:49:07|1.349922|103.839671
2016-11-07 07:49:18|1.348393|103.839487
2016-11-07 07:49:28|1.346932|103.839300
2016-11-07 07:49:39|1.345306|103.839087
2016-11-07 07:49:50|1.343729|103.839099
2016-11-07 07:50:01|1.342076|103.839437
2016-11-07 07:50:11|1.340775|103.839332
2016-11-07 07:50:22|1.339962|103.838437
2016-11-07 07:50:33|1.339665|103.838072
2016-11-07 07:50:33|1.339665|103.838072
2016-11-07 07:50:43|1.339635|103.838044
2016-11-07 07:50:54|1.339338|103.837748
2016-11-07 07:51:05|1.338697|103.837443
2016-11-07 07:51:16|1.337919|103.837370
2016-11-07 07:51:27|1.337328|103.837365
2016-11-07 07:51:38|1.336557|103.837277
2016-11-07 07:51:49|1.335554|103.837111
2016-11-07 07:51:59|1.334493|103.837338
2016-11-07 07:52:11|1.333829|103.837916
2016-11-07 07:52:21|1.333661|103.838041
2016-11-07 07:52:31|1.332975|103.838324
2016-11-07 07:52:41|1.332067|103.838626
2016-11-07 07:52:52|1.330892|103.839038
2016-11-07 07:53:02|1.330334|103.839464
2016-11-07 07:53:02|1.330334|103.839464
2016-11-07 07:53:23|1.330242|103.839641
2016-11-07 07:53:23|1.330242|103.839641
2016-11-07 07:53:34|1.330242|103.839641
2016-11-07 07:53:45|1.330242|103.839641
2016-11-07 07:53:55|1.330242|103.839641
2016-11-07 07:54:05|1.329976|103.840012
2016-11-07 07:54:16|1.329215|103.840552
2016-11-07 07:54:27|1.328768|103.840750
2016-11-07 07:54:38|1.328768|103.840750
2016-11-07 07:54:48|1.328768|103.840750
2016-11-07 07:54:58|1.328768|103.840750
2016-11-07 07:55:08|1.328768|103.840750
2016-11-07 07:55:19|1.328284|103.841022
2016-11-07 07:55:29|1.328037|103.841147
2016-11-07 07:55:40|1.327518|103.841401
2016-11-07 07:55:50|1.326830|103.841778
2016-11-07 07:56:01|1.326558|103.842427
2016-11-07 07:56:11|1.326625|103.843205
2016-11-07 07:56:22|1.326688|103.843857
2016-11-07 07:56:33|1.326703|103.844783
2016-11-07 07:56:33|1.326703|103.844783
2016-11-07 07:56:44|1.326626|103.845754
2016-11-07 07:56:55|1.326688|103.846743
2016-11-07 07:57:05|1.326638|103.847712
2016-11-07 07:57:15|1.326256|103.848542
2016-11-07 07:57:25|1.325785|103.849499
2016-11-07 07:57:36|1.325295|103.850392
2016-11-07 07:57:46|1.324739|103.851153
2016-11-07 07:57:57|1.324114|103.851757
2016-11-07 07:58:08|1.323663|103.852132
2016-11-07 07:58:18|1.323663|103.852132
2016-11-07 07:58:28|1.323663|103.852132
2016-11-07 07:58:39|1.323663|103.852132
2016-11-07 07:58:49|1.323663|103.852132
2016-11-07 07:59:00|1.323663|103.852132
2016-11-07 07:59:11|1.323347|103.852363
2016-11-07 07:59:21|1.322689|103.852827
2016-11-07 07:59:32|1.322654|103.853405
2016-11-07 07:59:42|1.322711|103.854346
2016-11-07 07:59:53|1.322658|103.855068
2016-11-07 07:59:53|1.322658|103.855068
2016-11-07 08:00:04|1.322581|103.855593
2016-11-07 08:00:15|1.323000|103.856091
2016-11-07 08:00:25|1.323276|103.856298
2016-11-07 08:00:25|1.323276|103.856298
2016-11-07 08:00:36|1.323276|103.856298
2016-11-07 08:00:36|1.323276|103.856298
2016-11-07 08:00:47|1.323354|103.856385
2016-11-07 08:00:56|1.323773|103.856805
2016-11-07 08:01:06|1.324283|103.857169
2016-11-07 08:01:17|1.324716|103.857478
2016-11-07 08:01:28|1.324723|103.857483
2016-11-07 08:01:38|1.324859|103.857590
2016-11-07 08:01:48|1.325335|103.858002
2016-11-07 08:01:58|1.325086|103.858581
2016-11-07 08:02:09|1.325289|103.859268
2016-11-07 08:02:20|1.325929|103.859548
2016-11-07 08:02:30|1.326435|103.858926
2016-11-07 08:02:40|1.326704|103.858561
2016-11-07 08:02:52|1.327229|103.857888
2016-11-07 08:03:01|1.327703|103.857533
2016-11-07 08:03:12|1.327803|103.856759
2016-11-07 08:03:23|1.327929|103.856036
2016-11-07 08:03:33|1.327546|103.855599
2016-11-07 08:03:33|1.327546|103.855599
2016-11-07 08:03:43|1.326845|103.855112
2016-11-07 08:03:54|1.326049|103.854459
2016-11-07 08:04:05|1.325506|103.854034
2016-11-07 08:04:15|1.325070|103.853702
2016-11-07 08:04:25|1.324587|103.853282
2016-11-07 08:04:36|1.324107|103.852870
2016-11-07 08:04:47|1.323626|103.852455
2016-11-07 08:04:57|1.323530|103.852341
2016-11-07 08:05:07|1.323512|103.852321
2016-11-07 08:05:19|1.323512|103.852321
2016-11-07 08:05:29|1.323512|103.852321
2016-11-07 08:05:39|1.323512|103.852321
2016-11-07 08:05:50|1.323512|103.852321
2016-11-07 08:06:00|1.323512|103.852321
2016-11-07 08:06:10|1.323512|103.852321
2016-11-07 08:06:21|1.323512|103.852321
2016-11-07 08:06:32|1.323364|103.852260
2016-11-07 08:06:43|1.323115|103.852446
2016-11-07 08:06:43|1.323115|103.852446
2016-11-07 08:06:53|1.323059|103.852487
2016-11-07 08:07:04|1.323059|103.852487
2016-11-07 08:07:15|1.322955|103.852569
2016-11-07 08:07:25|1.322440|103.852834
2016-11-07 08:07:36|1.321643|103.852953
2016-11-07 08:07:46|1.320912|103.853020
2016-11-07 08:07:57|1.320351|103.853100
2016-11-07 08:08:08|1.320291|103.853109
2016-11-07 08:08:19|1.320291|103.853109
2016-11-07 08:08:30|1.320261|103.853110
2016-11-07 08:08:41|1.319660|103.853322
2016-11-07 08:08:51|1.319158|103.854058
2016-11-07 08:09:01|1.319042|103.854233
2016-11-07 08:09:12|1.319042|103.854233
2016-11-07 08:09:23|1.319042|103.854233
2016-11-07 08:09:33|1.319042|103.854233
2016-11-07 08:09:33|1.319042|103.854233
2016-11-07 08:09:44|1.319042|103.854233
2016-11-07 08:09:54|1.319042|103.854233
2016-11-07 08:10:05|1.318643|103.854178
2016-11-07 08:10:16|1.318066|103.853382
2016-11-07 08:10:26|1.318304|103.852511
2016-11-07 08:10:37|1.318075|103.852297
2016-11-07 08:10:47|1.317538|103.852796
2016-11-07 08:10:57|1.316699|103.853151
2016-11-07 08:11:08|1.316082|103.853386
2016-11-07 08:11:18|1.315772|103.853501
2016-11-07 08:11:28|1.315711|103.853505
2016-11-07 08:11:38|1.315711|103.853505
2016-11-07 08:11:48|1.315649|103.853467
2016-11-07 08:11:59|1.315851|103.853325
2016-11-07 08:12:10|1.316084|103.853238
2016-11-07 08:12:20|1.316084|103.853238
2016-11-07 08:12:20|1.316084|103.853238
2016-11-07 08:12:30|1.316230|103.853181
2016-11-07 08:12:40|1.316703|103.853021
2016-11-07 08:12:51|1.316836|103.852997
2016-11-07 08:13:02|1.316715|103.853109
2016-11-07 08:13:12|1.316054|103.853359
2016-11-07 08:13:22|1.315467|103.853548
2016-11-07 08:13:33|1.314466|103.853982
2016-11-07 08:13:33|1.314466|103.853982
2016-11-07 08:13:53|1.313963|103.854241
2016-11-07 08:13:53|1.313963|103.854241
2016-11-07 08:14:03|1.313963|103.854241
2016-11-07 08:14:13|1.313895|103.854292
2016-11-07 08:14:24|1.313808|103.854581
